publishable,flesch_kincaid_grade_level,gunning_fog_index,dale_chall,smog_index,table_count,table_citation_presence,table_density,no_of_columns_per_page_of_table,title_abstract_consistency,presence_of_opposite_number_of_sections,reference_count,figures_to_text_ratio,equation_density,technical_jargon_score,novelty_score,interdisciplinary_impact_score
1,11.6,9.76,7.74,13.4,5.0,1,0.5,5.8,0.7841538786888123,3.0,72.0,0.0422438622959813,0.0009600877794541,0.0024330900243309,0.5628170044564489,0.0428880362228632
1,9.1,8.48,7.37,12.4,9.0,1,1.0,3.6666666666666665,0.8106183409690857,2.0,96.0,0.0005888414544383,0.0013248932724863,0.0054406964091403,0.6366029862027902,0.1424833122704069
1,12.4,10.87,8.0,14.0,6.0,1,0.6666666666666666,5.833333333333333,0.0,4.0,98.0,0.0032408059743553,0.0011272368606453,0.017740232312566,0.665174765057034,0.1198946285230348
1,8.9,7.73,7.4,11.7,8.0,1,0.8,15.875,0.7516907155513763,3.0,188.0,0.0048027943530781,0.0017464706738466,0.0043734550294732,0.5704167280639156,0.0436460500444414
1,11.2,9.55,7.7,13.3,4.0,1,0.4444444444444444,7.25,0.8603423833847046,3.0,72.0,0.010812637269809,0.0015205271160669,0.0251698968034231,0.5391311905213765,0.1922228948607784
1,10.1,8.94,7.07,12.7,10.0,1,1.1111111111111112,4.4,0.8023487329483032,2.0,85.0,0.0012517385257301,0.0040333796940194,0.0039239983477901,0.6175743657772935,0.016335385851562
1,10.9,9.31,7.74,13.5,5.0,1,0.5,7.0,0.7809827327728271,1.0,109.0,0.0037095163361392,0.0008560422314167,0.0077486009470512,0.4403143367664082,0.0197729390114545
1,10.8,8.63,7.32,13.4,35.0,1,3.5,4.457142857142857,0.8517842590808868,3.0,83.0,0.0004277159965782,0.002708867978329,0.0034692107545533,0.535347934961319,0.0710137529275881
1,10.2,8.74,7.59,12.6,6.0,1,0.6,3.1666666666666665,0.7450471222400665,2.0,82.0,0.0179886685552407,0.0,0.0024825095915143,0.6089271717030427,0.0582446100468466
1,8.6,8.31,7.75,11.7,3.0,1,0.3,6.666666666666667,0.7858723700046539,3.0,111.0,0.0010310796877301,0.0019148622772131,0.0019493177387914,0.5131075915718867,0.0974152827327216
1,8.4,7.66,7.2,11.6,4.0,1,0.4444444444444444,9.5,0.8394410014152527,2.0,119.0,0.0104797773047322,0.0009824791223186,0.0158656089594027,0.6024606538494838,0.1684921489986069
1,10.3,9.85,7.59,13.2,8.0,1,0.8888888888888888,6.875,0.8425995707511902,3.0,59.0,0.005023723137036,0.0011163829193413,0.0088222320247022,0.6028198936352364,0.071274464365445
1,9.9,8.04,7.61,12.0,10.0,1,1.0,3.5,0.7502685785293579,2.0,118.0,0.031700288184438,0.0004550280600637,0.0021853146853146,0.5812862991759208,0.0724091087226704
1,11.7,9.72,7.49,13.6,11.0,1,1.1,3.4545454545454546,0.869293212890625,2.0,111.0,0.0335861321776814,0.0023022751895991,0.0061636159880463,0.5720665827756976,0.1289834357171077
1,10.4,8.56,7.52,12.7,36.0,1,3.6,2.9722222222222223,0.8357124626636505,2.0,97.0,0.039352497906782,0.0032096008931063,0.0060593819430418,0.6280378993215232,0.0505339045471429
1,8.9,8.28,7.64,12.3,41.0,1,4.1,2.902439024390244,0.855860710144043,1.0,90.0,0.0148578811369509,0.0001614987080103,0.0052403736614262,0.5634494923770428,0.0080724416300654
1,9.7,8.1,7.59,12.2,5.0,1,0.5,5.2,0.7436500936746597,1.0,107.0,0.0190017395958784,0.000669075337883,0.0111132400843073,0.6190893394166026,0.0778664409943676
1,10.9,8.98,7.82,13.1,12.0,1,1.2,6.0,0.8096962571144104,1.0,125.0,0.0098688657563877,0.0025686088954981,0.0043168168168168,0.5277692735763907,0.1065536450244095
1,11.9,9.55,8.1,13.5,3.0,1,0.3,7.333333333333333,0.799345850944519,1.0,58.0,0.0063880270122285,0.0005475451724767,0.0164203612479474,0.5386083815342341,0.1251348200327654
1,11.1,9.03,7.25,13.1,4.0,1,0.4,12.5,0.8269979357719421,2.0,110.0,0.0095340612025219,0.0023066277102875,0.0023671185711211,0.5957175108675774,0.0279090359807014
1,8.8,8.07,7.32,11.6,9.0,1,0.9,5.555555555555555,0.8040734529495239,1.0,143.0,0.0147481075437222,0.0010441138084051,0.0051714230990231,0.5653764116920923,0.0377423658888091
1,10.7,8.88,7.78,13.3,4.0,1,0.4,6.75,0.8034646511077881,2.0,81.0,0.0065752658086177,0.0009792949076664,0.001308615049073,0.5139928617080053,0.0129051284864544
1,10.9,9.38,7.55,13.0,6.0,1,0.6,2.8333333333333335,0.8144614696502686,1.0,88.0,0.0027789966359514,0.0033640485593096,0.0057034220532319,0.5879812809728807,0.1368746475240802
1,11.4,9.89,8.22,13.6,7.0,1,0.7,5.285714285714286,0.8437863886356354,2.0,78.0,0.0025899672846237,0.0023173391494002,0.0014350143501435,0.5957463872955018,0.0340611011412619
1,10.7,8.81,7.28,13.2,10.0,1,1.0,4.0,0.7691517472267151,3.0,119.0,0.0269284712482468,0.0008415147265077,0.0056841250507511,0.5841517390362148,0.1754725089205059
1,9.7,7.99,7.35,11.8,6.0,1,0.6666666666666666,7.166666666666667,0.8183709681034088,3.0,84.0,0.0242971190558833,0.0032974661575841,0.0109147609147609,0.6109417081271348,0.0325677657499909
1,11.3,9.15,7.91,13.3,6.0,1,0.5454545454545454,10.333333333333334,0.7993637323379517,2.0,105.0,0.0189104571070757,0.0022542266750156,0.0071748878923766,0.5537088415272965,0.171503928362727
1,9.5,6.61,6.57,11.8,11.0,1,1.1,7.454545454545454,0.7180502265691757,2.0,161.0,0.008695652173913,0.0,0.0030046948356807,0.6305906565321816,0.0915029711839914
1,11.5,8.54,7.98,12.9,7.0,1,0.7,5.428571428571429,0.8096308410167694,2.0,103.0,0.0045832139788026,0.0008593526210254,0.0070107108081791,0.6165035250782966,0.1490244613214544
1,10.0,8.49,8.4,12.7,7.0,1,0.5833333333333334,3.4285714285714284,0.8694834113121033,2.0,196.0,0.0147133434804667,0.0013952308472856,0.0063107624083233,0.5895665546015996,0.0441412543118213
1,9.8,8.89,7.08,13.1,3.0,0,0.3333333333333333,1.6666666666666667,0.7115761637687683,1.0,68.0,0.0011842105263157,0.0030263157894736,0.0019446845289541,0.5193739963614422,0.0031159615144133
1,10.2,8.49,7.75,12.5,6.0,1,0.6666666666666666,3.6666666666666665,0.786890983581543,1.0,89.0,0.0154185022026431,0.0011860386309725,0.0017574692442882,0.5906508506149859,0.0677062478724478
1,9.0,8.18,7.57,11.8,7.0,1,0.7,5.857142857142857,0.7884003221988678,1.0,97.0,0.0014263300527742,0.0028526601055484,0.0071661237785016,0.6164748746156693,0.1351606456690484
1,9.5,7.73,7.6,12.2,5.0,1,0.5,4.4,0.7859089970588684,1.0,168.0,0.0007451564828614,0.0007451564828614,0.0030254493682149,0.552325517595524,0.0665394359265712
1,8.2,7.23,7.41,11.3,25.0,1,2.5,5.2,0.8059283494949341,2.0,92.0,0.0014883167137966,0.0019348117279357,0.022193492781728,0.6022229161204362,0.0776671776037133
1,9.1,8.49,7.25,12.3,16.0,1,1.6,6.75,0.6945133805274963,2.0,90.0,0.0030498963035256,0.0037818714163718,0.0112555792742091,0.5028204636087695,0.0364229140763952
1,10.4,8.67,7.75,12.7,6.0,1,0.5454545454545454,3.3333333333333335,0.8166215121746063,0.0,106.0,0.0014120667522464,0.0032092426187419,0.0092625578909868,0.5877952215325741,0.0257990416139364
1,9.8,8.85,7.27,12.7,6.0,1,0.6,13.666666666666666,0.7096724808216095,2.0,100.0,0.0005530973451327,0.0019358407079646,0.0079494496534855,0.6104787217882963,0.0710228458536765
1,9.9,7.94,7.27,12.1,4.0,1,0.4,8.0,0.8068404197692871,2.0,121.0,0.0057892705519104,0.0014151550238003,0.0061609549480169,0.5485817629436277,0.2003651242865839
1,10.3,8.58,7.7,12.8,8.0,1,0.8,4.5,0.7766245901584625,1.0,83.0,0.0841729964346612,0.001860176716788,0.0064710957722174,0.5862042843175114,0.0756106380743257
1,10.9,9.28,7.87,12.7,6.0,1,0.6,6.666666666666667,0.7676249146461487,2.0,70.0,0.0009658725048293,0.001448808757244,0.011059670781893,0.5783338751863031,0.0122554422356188
1,10.5,9.44,7.69,12.9,8.0,1,0.8,5.625,0.7223433703184128,1.0,71.0,0.0008203445447087,0.0030079299972655,0.0075949367088607,0.5050376722306916,0.0897233076419826
1,10.0,9.67,7.62,12.7,7.0,1,0.7,6.428571428571429,0.8477637767791748,3.0,126.0,0.0010385564065948,0.0,0.0052219321148825,0.553010724238979,0.1054028079546702
1,10.2,8.51,7.76,12.4,8.0,1,0.8,6.375,0.7967566847801208,2.0,98.0,0.0013798813302056,0.0057955015868635,0.0113490755994874,0.5763784484429793,0.0420109008106794
1,8.9,7.91,7.36,11.6,8.0,1,0.8888888888888888,23.875,0.7159220278263092,2.0,56.0,0.0007209805335255,0.007354001441961,0.0044471396806145,0.5744726955890656,0.0526485046430198
1,10.3,9.64,7.54,12.7,3.0,0,0.3,3.3333333333333335,0.8260499536991119,1.0,66.0,0.0014428121720881,0.0010493179433368,0.0089452881214894,0.5678567581517355,0.0315540980547666
1,10.6,8.58,7.51,12.7,10.0,1,1.0,5.9,0.7860733568668365,2.0,82.0,0.0234397890418986,0.0013184881336067,0.0065085030442998,0.6122778279216666,0.0313714167716845
1,10.9,9.85,8.36,13.1,4.0,1,0.4,6.0,0.83210688829422,1.0,79.0,0.002626050420168,0.0019257703081232,0.022769890168765,0.5632233765878175,0.1740832678583484
1,10.1,8.03,7.63,12.6,20.0,1,2.0,6.9,0.7911579012870789,1.0,65.0,0.0001395868230039,0.0005583472920156,0.0216612960973863,0.6439564463940073,0.085154717921997
1,8.9,8.11,7.35,11.7,7.0,1,0.7,6.571428571428571,0.8421580195426941,2.0,160.0,0.015760329405083,0.0015618344455487,0.0037350108118734,0.5918085717237913,0.0009288322180509
1,10.0,7.98,7.62,12.2,3.0,1,0.25,4.666666666666667,0.7344310581684113,1.0,131.0,0.0076603195447581,0.0018603633180126,0.0098994586233565,0.562506959642937,0.0597054576742483
1,10.4,8.64,7.7,12.3,7.0,1,0.7,7.428571428571429,0.6355800926685333,2.0,136.0,0.0056383407168747,0.002953416565982,0.0121117405743309,0.5951611961736236,0.2115753182456853
1,8.8,7.93,7.17,11.9,28.0,0,2.8,5.392857142857143,0.8242942690849304,1.0,57.0,0.0111302504306346,0.0003975089439512,0.001193554804058,0.5749272688627243,0.0980412346100857
1,11.0,8.55,7.74,12.5,2.0,1,0.2,3.5,0.7587709426879883,2.0,100.0,0.000803643182427,0.001071524243236,0.0129224652087475,0.5056328919198778,0.0267014319263629
1,11.3,9.1,8.42,13.2,8.0,1,0.6666666666666666,4.5,0.8046823740005493,1.0,165.0,0.0092116281851896,0.0034693145113051,0.0161373390557939,0.5956924048753885,0.174346159438423
1,11.3,9.7,7.85,13.6,5.0,1,0.5,6.2,0.0,2.0,71.0,0.0006900358818658,0.0022081148219707,0.0110114192495921,0.640630560004434,0.0408713749814642
1,12.2,9.37,7.68,13.9,4.0,1,0.4444444444444444,8.0,0.8146865963935852,3.0,57.0,0.0010861132660977,0.0,0.0098176718092566,0.603888370407571,0.0115835357457399
1,10.4,8.32,7.59,12.6,5.0,1,0.5,8.6,0.7946219146251678,3.0,64.0,0.0316235436525949,0.0052958087456498,0.0014906303236797,0.5302565309736464,0.0953296145647119
1,9.1,8.3,7.39,11.8,19.0,1,2.111111111111111,9.947368421052632,0.797157347202301,2.0,91.0,0.0083263946711074,0.0005550929780738,0.0047012732615083,0.5610254794359207,0.1311561266450922
1,14.6,17.15,6.49,13.1,1.0,1,0.1,6.0,0.7949169278144836,2.0,124.0,0.002918977523873,4.169967891247237e-05,0.0011337868480725,0.5478465795199923,0.0920966530567228
1,9.6,8.93,7.85,12.2,12.0,1,1.3333333333333333,4.25,0.9166690111160278,3.0,74.0,0.0013280212483399,0.0045532157085941,0.007027027027027,0.6206880701999915,0.1730373487231962
1,10.3,8.57,7.42,12.9,16.0,1,1.6,6.625,0.8069838285446167,3.0,130.0,0.0069112842422719,0.0010052777079668,0.0116453169189818,0.5285129662457999,0.0320511795768726
1,9.4,8.51,7.56,12.2,12.0,1,1.3333333333333333,7.5,0.8103675544261932,3.0,60.0,0.0200462606013878,0.0021588280647648,0.0056058645968089,0.6505251109600068,0.0208033468574285
1,10.8,9.33,7.75,12.9,24.0,1,2.4,4.916666666666667,0.6833294034004211,3.0,135.0,0.0087110213356899,0.0044186340108572,0.0086612690642063,0.5436282995903846,0.0604722391593162
1,11.5,9.98,8.0,13.2,6.0,1,0.6,8.0,0.7312269359827042,2.0,110.0,0.0122461170848267,0.001194743130227,0.0088849400266548,0.5859768576281411,0.0590964487599589
1,10.3,8.76,7.61,12.9,15.0,1,1.5,5.066666666666666,0.8183808326721191,2.0,95.0,0.0052438384897745,0.0015731515469323,0.0139470013947001,0.5694974320275443,0.0252781678680939
1,9.5,8.71,7.51,12.6,8.0,1,0.8,5.0,0.7136833220720291,3.0,123.0,0.0080453706146135,0.0007913479293062,0.0180734856007944,0.6075750331146808,0.0543275648658808
1,9.5,8.25,7.07,12.2,6.0,1,0.6,19.833333333333332,0.8512891232967377,2.0,133.0,0.0956247180875056,0.0007893549842129,0.0043437790878063,0.6027156590090859,0.0061261985450983
1,12.6,9.71,7.74,13.4,3.0,1,0.3333333333333333,7.0,0.7712271213531494,0.0,53.0,0.001226134174111,0.000350324049746,0.029516261273572,0.6126407706094992,0.0866339167178447
1,9.0,8.06,7.2,12.1,9.0,1,0.9,7.777777777777778,0.7344269901514053,2.0,130.0,0.034197617379117,0.0028030833917309,0.0175331294597349,0.5832408938120152,0.1070734077609181
1,10.4,8.72,8.02,12.7,4.0,1,0.4,4.0,0.8124693632125854,2.0,121.0,0.0136198547215496,0.0043886198547215,0.0104008667388949,0.5337689807153728,0.0057591600343585
1,11.0,9.2,7.56,12.8,5.0,1,0.5555555555555556,10.6,0.885526180267334,2.0,80.0,0.0016355904481517,0.000981354268891,0.0143272890082829,0.5979508939312725,0.0318382564932107
1,10.9,10.03,7.51,13.4,11.0,1,1.1,4.545454545454546,0.819128692150116,3.0,89.0,0.0071232191952012,0.0019995001249687,0.0073446327683615,0.5798019583892385,0.0229197070002555
1,10.4,8.18,7.25,12.5,10.0,1,1.0,4.6,0.7910712361335754,2.0,71.0,0.001681442983797,0.0021400183430143,0.0080036588154584,0.6566841686524234,0.0588346720380934
1,10.5,8.85,7.56,13.0,5.0,1,0.5555555555555556,5.6,0.6728958636522293,2.0,40.0,0.009720176730486,0.0026509572901325,0.0035046728971962,0.5982805240501479,0.0234525719407246
1,10.6,9.04,8.31,12.7,9.0,1,0.9,5.777777777777778,0.7855537831783295,2.0,72.0,0.0030629910773738,0.0007990411506192,0.0017404757300328,0.5997027978852943,0.1271263654746846
1,10.8,8.79,7.49,12.9,7.0,1,0.7,10.142857142857142,0.7713780701160431,3.0,96.0,0.2240081643066717,0.0017859420844495,0.0066329202304067,0.526731536774845,0.0596428344533882
1,11.0,9.93,7.37,13.4,4.0,1,0.4,5.5,0.7757217288017273,3.0,60.0,0.0012910629751829,0.0103285038014632,0.0152514427040395,0.5806279699350225,0.0168119858950376
1,9.2,8.53,7.73,11.9,6.0,1,0.6,7.333333333333333,0.8306311964988708,2.0,110.0,0.0291950507437786,0.0009731683581259,0.004482477587612,0.4791617035395221,0.1075949090193283
1,10.3,8.23,7.08,12.7,6.0,1,0.6,4.833333333333333,0.8721937537193298,2.0,95.0,0.0091909204846121,0.0013925637097897,0.0082321465322082,0.573761426886687,0.164402067029995
1,9.3,8.33,7.78,11.9,9.0,1,0.9,7.888888888888889,0.8695896863937378,2.0,110.0,0.0319875404336887,0.005630765544507,0.0074109875946512,0.5713014158347379,0.1026188095859678
1,10.7,8.88,7.96,12.7,7.0,1,0.7,5.714285714285714,0.7630152702331543,2.0,98.0,0.0021048938782669,0.0017540782318891,0.0096251266464032,0.6666120910283291,0.2228767666873066
1,10.0,8.1,7.36,12.0,6.0,1,0.6,8.5,0.8126808404922485,2.0,149.0,0.0015199493350221,0.000759974667511,0.0140977443609022,0.5505184620499611,0.0514668952241075
1,11.5,9.82,7.99,13.2,3.0,1,0.3,3.6666666666666665,0.7455247640609741,1.0,128.0,0.0005084530316512,0.0016524723528664,0.0053035844915874,0.573183030335922,0.0189149893820285
1,11.9,10.05,8.67,14.1,25.0,1,2.5,3.76,0.8147883415222168,3.0,96.0,0.0081138790035587,0.0058362989323843,0.0122635626688838,0.6042769607798807,0.0855475062605432
1,12.8,11.39,8.08,13.9,0.0,1,0.0,0.0,0.8557373881340027,2.0,70.0,0.0060078101531991,0.0003003905076599,0.0088158208243983,0.5831726129368409,0.0517859524729594
1,10.5,9.05,7.94,12.6,3.0,1,0.3,9.0,0.8158355355262756,2.0,94.0,0.0017045454545454,0.0018465909090909,0.0031714568880079,0.5445830530205438,0.0684182986992767
1,8.6,7.47,7.16,11.7,6.0,1,0.6,7.5,0.8674771189689636,1.0,163.0,0.0181735574738755,0.0003028926245645,0.005411030176899,0.6345680709068592,0.0479910031172703
1,10.7,8.74,7.33,12.3,3.0,1,0.3333333333333333,5.333333333333333,0.704939141869545,2.0,86.0,0.002881407340006,0.002729754322111,0.0091990127888714,0.5339589257051449,0.0422192020078283
1,7.6,6.85,7.46,10.8,6.0,1,0.6,4.666666666666667,0.8555459976196289,2.0,154.0,0.0026497085320614,0.0010598834128245,0.006778384485031,0.5663880456410921,0.0839317148286578
1,10.6,9.37,8.47,12.6,16.0,1,1.4545454545454546,3.9375,0.8202538788318634,2.0,94.0,0.0503370141976193,0.0024379750466083,0.0042682926829268,0.4306734544572546,0.0412175323716973
1,9.9,8.44,7.74,12.0,4.0,0,0.4,7.75,0.8478206992149353,2.0,82.0,0.0048055263553086,0.0009010361916203,0.0113352981183405,0.5996415567961899,0.1640647805342119
1,10.7,9.29,8.09,12.7,8.0,1,0.8,5.125,0.798164963722229,2.0,89.0,0.0042450827791141,0.0018395358709494,0.0084871631657118,0.5786138784431893,0.0843411801972219
1,8.4,7.45,7.1,11.0,7.0,1,0.7,6.714285714285714,0.7474035322666168,3.0,134.0,0.0084826925708031,0.002462717197975,0.0042951971885982,0.5595195052732949,0.0341492851264774
1,11.6,10.14,8.1,13.6,5.0,0,0.5,7.2,0.7986777424812317,2.0,101.0,0.0070222822417285,0.001215395003376,0.0036592803415328,0.5827416936988417,0.0245623046063924
1,9.1,8.24,7.17,12.2,5.0,1,0.5,7.6,0.7737997770309448,2.0,137.0,0.0004804227720393,0.0006005284650492,0.0026415094339622,0.5784483088922681,0.2413116284888553
1,12.3,10.59,7.77,14.4,6.0,1,0.6666666666666666,5.166666666666667,0.822018027305603,1.0,46.0,0.0,0.0016523959741625,0.0119423163587201,0.6220447696225588,0.0696142617525779
1,9.4,9.19,6.6,12.3,10.0,1,0.3703703703703703,11.2,0.0,0.0,0.0,0.0,0.0111470964826391,0.0116879014425608,0.4154242010911306,0.0895888706852616
1,11.7,8.55,7.25,13.2,8.0,1,0.3478260869565217,6.0,0.0,0.0,0.0,0.0001721170395869,0.0006884681583476,0.0115770821027761,0.3569057307014727,0.1443090253856048
1,10.3,8.22,6.97,12.9,8.0,1,0.3076923076923077,7.25,0.0,0.0,0.0,0.1428979300499643,0.0014275517487508,0.0063548803495184,0.4005635409955157,0.0519041576105102
1,13.9,9.72,7.32,15.1,23.0,1,0.92,3.1739130434782608,0.0,1.0,0.0,0.0152760481527604,0.0009132420091324,0.0086708635229837,0.5492550669009226,0.1821090094293841
1,9.3,6.94,7.08,11.8,16.0,1,0.3636363636363636,7.375,0.7879413962364197,2.0,0.0,0.008431945575624,0.0003832702534374,0.0006284565108094,0.3834697956224031,0.1289845034901148
1,11.6,9.01,7.22,13.4,7.0,1,0.3684210526315789,6.857142857142857,0.0,1.0,0.0,0.0022890438039746,0.0011445219019873,0.0101133925835121,0.548505712145626,0.0634825672378023
1,10.4,7.85,6.44,13.0,31.0,1,1.24,2.806451612903226,0.0,1.0,0.0,0.002131741632914,0.0056846443544375,0.0056734608110947,0.3781126277592346,0.043248117503985
1,9.3,7.9,6.61,12.6,11.0,1,0.3793103448275862,5.636363636363637,0.0,3.0,0.0,0.0025537926537709,0.003042816778961,0.0137803979366249,0.4476187254332163,0.1198236356642514
1,11.4,8.77,6.38,14.1,17.0,1,0.3953488372093023,5.529411764705882,0.0,2.0,0.0,0.0,0.0100004902201088,0.0061728395061728,0.425470130748527,0.0733297817072895
1,9.3,7.41,7.46,12.4,32.0,1,1.2307692307692308,4.34375,0.0,1.0,0.0,0.0213996030718785,0.0111312451462593,0.0138027839513393,0.4650986876154165,0.1421398439740446
1,10.3,8.62,7.57,13.1,6.0,1,0.4,5.5,0.0,2.0,0.0,0.0006787944610371,0.0047515612272603,0.0186969930609097,0.3766670941038335,0.1366605620713524
1,11.7,9.71,6.88,13.3,2.0,1,0.1052631578947368,3.5,0.0,1.0,1.0,0.0002955082742316,0.0013790386130811,0.0087289433384379,0.4411562719128348,0.2102566215320448
1,8.7,7.58,7.05,11.7,27.0,1,0.9310344827586208,5.814814814814815,0.0,1.0,0.0,0.0,0.001208118556701,0.0062861198418331,0.5491969305467098,0.1503683892028218
1,11.1,8.03,7.35,12.9,23.0,1,0.8846153846153846,4.608695652173913,0.0,1.0,0.0,0.0469037400367872,0.0027590435315757,0.0211142896063206,0.4719875621653738,0.2376032774110332
1,10.3,7.89,6.93,12.3,13.0,1,0.4482758620689655,6.461538461538462,0.0,0.0,0.0,0.0009614724263443,0.0037085365016139,0.0076147151898734,0.3732013241739463,0.099818671331426
1,9.7,7.54,7.13,12.1,5.0,1,0.2631578947368421,6.8,0.0,2.0,0.0,0.0006434316353887,0.0024664879356568,0.006820877817319,0.4690523414611816,0.1223652573291238
1,10.1,8.45,6.28,12.6,9.0,1,0.3,9.22222222222222,0.0,2.0,0.0,0.0003097125867195,0.0079286422200198,0.0108809773790207,0.5010373215926321,0.0674713619191787
1,13.4,10.19,7.46,15.0,12.0,1,0.3428571428571428,8.416666666666666,0.0,0.0,0.0,0.0053587833010105,0.0003572522200673,0.0007618256111919,0.357996989698971,0.0871267505904325
1,10.7,8.54,6.68,13.1,8.0,1,0.3636363636363636,4.875,0.0,2.0,0.0,0.0158640758471791,0.0014080540692762,0.0046108704764566,0.4679510095944772,0.0790631738637555
1,6.8,6.44,6.89,10.5,70.0,1,2.413793103448276,4.871428571428571,0.0,2.0,0.0,0.0,0.0012319822594554,0.0069924812030075,0.5380345536724609,0.145196004579949
1,11.9,9.33,7.6,13.6,16.0,1,0.4848484848484848,2.8125,0.0,2.0,5.0,0.0024356732450662,0.0028103922058456,0.0006257262894431,0.3721734502214067,0.2882519091657684
1,10.5,8.26,6.6,12.9,15.0,1,0.4054054054054054,8.266666666666667,0.0,1.0,0.0,0.0008100914246036,0.0036454114107163,0.0051520691374439,0.4763039414405823,0.2270938155612002
1,9.6,8.4,6.75,11.5,102.0,1,3.7777777777777777,3.42156862745098,0.0,1.0,0.0,0.0003345320732625,0.0002508990549468,0.0011977641735427,0.3608333630104587,0.1182200374007786
1,10.4,8.14,6.89,12.7,6.0,1,0.2307692307692307,4.833333333333333,0.0,0.0,0.0,0.0011096140128398,0.0019814535943568,0.0090605112717074,0.4363864082556504,0.2490751863784913
1,9.4,7.24,6.79,11.6,21.0,1,1.05,4.0476190476190474,0.0,3.0,0.0,0.0047014104231269,0.0024007202160648,0.008155673200744,0.4262793911021688,0.0409973129411021
1,10.2,8.32,7.27,12.5,7.0,1,0.3684210526315789,6.285714285714286,0.0,0.0,0.0,0.0,0.0025641025641025,0.0123473359280633,0.4682081926952709,0.2134267578044159
1,11.5,8.01,6.93,13.3,40.0,1,1.3333333333333333,3.375,0.0,2.0,0.0,0.03774727492935,0.0001345713901224,0.0139880378159367,0.4796757343011861,0.0601978274896417
1,10.7,8.88,7.65,13.2,12.0,1,0.4615384615384615,5.416666666666667,0.0,3.0,0.0,0.0001658099817609,0.0023213397446526,0.0074157303370786,0.4745795052159916,0.2991366798662084
1,12.2,8.93,6.77,13.6,4.0,1,0.1142857142857142,5.75,0.0,1.0,0.0,0.0052604661357492,0.0047490319281069,0.0234168865435356,0.4595409486770629,0.2173798196089628
1,11.1,8.93,6.64,13.5,2.0,0,0.0869565217391304,12.0,0.0,2.0,0.0,0.0,0.0017733230531996,0.0144549763033175,0.4604224116571488,0.0851422096108505
1,11.1,8.17,7.56,12.8,8.0,1,0.3809523809523809,2.375,0.0,0.0,0.0,0.0022511500440442,0.0015660174219438,0.0139642082429501,0.4606016631087949,0.1666761436940943
1,9.1,7.25,7.99,11.7,10.0,1,0.5882352941176471,5.2,0.0,1.0,0.0,0.0,0.0003781194857574,0.0081743869209809,0.4755664946351733,0.071793297964671
1,9.9,8.54,6.54,12.5,27.0,1,0.675,2.3703703703703702,0.0,0.0,0.0,0.001373777338169,0.0186833717990988,0.0136762763229466,0.4629952265024185,0.1852793733573301
1,12.0,9.58,7.62,14.1,5.0,1,0.238095238095238,15.4,0.0,1.0,0.0,0.001037246581801,0.0023573785950023,0.0068054443554843,0.4212148100989206,0.0624203369019844
1,11.0,7.85,7.05,13.2,2.0,1,0.0689655172413793,3.5,0.0,1.0,0.0,0.0007224998494791,0.0012643747365885,0.0084658799384299,0.4959004839912789,0.0868844851094066
1,9.5,9.98,6.39,12.2,7.0,1,0.1842105263157894,7.857142857142857,0.0,2.0,0.0,0.0001083130246412,0.0070403466016788,0.0064051817200431,0.4500342737395187,0.0971349013733181
1,11.8,8.27,6.5,14.2,129.0,0,4.777777777777778,3.5426356589147288,0.0,3.0,0.0,0.0247044291512264,0.0036174342685724,0.0031733439111463,0.4866157452265421,0.0149722382426261
1,9.5,8.47,5.74,11.4,304.0,1,8.216216216216216,4.2631578947368425,0.0,2.0,1.0,0.0,0.0267451912686405,0.0133959397873221,0.4672799055361085,0.0279009692370891
1,13.5,9.45,7.23,14.5,0.0,0,0.0,0.0,0.0,1.0,0.0,0.2581521739130434,0.0016134510869565,0.0185113268608414,0.4271086234312791,0.0560676038543412
1,9.9,7.95,6.91,12.5,34.0,1,1.1333333333333333,4.235294117647059,0.0,1.0,0.0,0.0,0.0014717219146401,0.0103103003866362,0.4676602956155936,0.1363071628752268
1,11.8,8.71,7.24,13.6,9.0,1,0.28125,5.333333333333333,0.0,1.0,10.0,0.0998532917660003,0.0069686411149825,0.0156229991035984,0.4855569348253053,0.0970696756001132
1,13.8,8.89,6.65,15.1,28.0,1,0.2393162393162393,5.142857142857143,0.0,0.0,0.0,0.0013852182630092,0.0006197029071356,0.0015013404825737,0.3516972956203279,0.1037504431423567
1,9.9,7.78,7.21,12.1,7.0,1,0.2916666666666667,7.0,0.0,1.0,0.0,8.14000814000814e-05,0.0022792022792022,0.0096525096525096,0.4167560420036316,0.0299389900054559
1,9.7,7.69,7.02,12.2,40.0,1,1.9047619047619049,4.05,0.0,1.0,0.0,0.0001781261132882,0.001781261132882,0.0081185567010309,0.4096671272407879,0.0984857532674868
1,10.9,8.9,7.02,13.5,14.0,1,0.4,4.571428571428571,0.0,2.0,7.0,0.0022685739492091,0.0026466696074106,0.0012405763908769,0.2790797753767534,0.0995735101892393
1,10.3,7.97,7.36,12.7,4.0,1,0.1333333333333333,3.0,0.0,2.0,0.0,0.0025740972273295,0.0035301904831948,0.0179411442949349,0.4183778643608093,0.1101084142839437
1,11.2,8.09,7.36,12.9,13.0,1,0.5652173913043478,4.0,0.0,0.0,1.0,0.0070175438596491,0.0039264828738512,0.0095281827574331,0.4135588528308193,0.2020602103637475
1,10.2,8.39,6.1,12.6,9.0,1,0.2727272727272727,5.555555555555555,0.0,3.0,116.0,0.0006573836132193,0.0004183350265941,0.00350212967345,0.4083591787614555,0.0219605402203194
